949.372986	 507.732117		 0.000000	 0.000000	 0.000000
974.660339	 490.448120		 0.000000	 16.500000	 0.000000
1002.457397	 471.846497		 0.000000	 33.000000	 0.000000
1032.594238	 452.041077		 0.000000	 49.500000	 0.000000
1065.557617	 431.270172		 0.000000	 66.000000	 0.000000
1101.405396	 409.070618		 0.000000	 82.500000	 0.000000
1140.401001	 385.492279		 0.000000	 99.000000	 0.000000
1182.501831	 361.147186		 0.000000	 115.500000	 0.000000
1228.528564	 335.561340		 0.000000	 132.000000	 0.000000
1277.784668	 309.189697		 0.000000	 148.500000	 0.000000
1330.683594	 282.343781		 0.000000	 165.000000	 0.000000
1386.770508	 255.499268		 0.000000	 181.500000	 0.000000
1445.860962	 228.646637		 0.000000	 198.000000	 0.000000
1507.283813	 202.348755		 0.000000	 214.500000	 0.000000
1570.386230	 177.418533		 0.000000	 231.000000	 0.000000
1633.988770	 154.396347		 0.000000	 247.500000	 0.000000
1697.630493	 133.257248		 0.000000	 264.000000	 0.000000
1820.682983	 99.406845		 0.000000	 297.000000	 0.000000
1878.263184	 86.636299		 0.000000	 313.500000	 0.000000
1932.309570	 76.901604		 0.000000	 330.000000	 0.000000
1982.558716	 70.229599		 0.000000	 346.500000	 0.000000
2028.526489	 65.967949		 0.000000	 363.000000	 0.000000
2070.376953	 64.047440		 0.000000	 379.500000	 0.000000
2108.259277	 64.258446		 0.000000	 396.000000	 0.000000
2142.310791	 66.082924		 0.000000	 412.500000	 0.000000
2172.643799	 69.726944		 0.000000	 429.000000	 0.000000
2199.747803	 73.866882		 0.000000	 445.500000	 0.000000
942.348938	 548.831116		 16.500000	 0.000000	 0.000000
967.937073	 532.551392		 16.500000	 16.500000	 0.000000
995.900269	 514.811829		 16.500000	 33.000000	 0.000000
1026.298096	 495.998016		 16.500000	 49.500000	 0.000000
1059.633911	 475.990540		 16.500000	 66.000000	 0.000000
1095.945190	 454.739777		 16.500000	 82.500000	 0.000000
1136.350098	 431.768585		 16.500000	 99.000000	 0.000000
1179.571899	 408.232086		 16.500000	 115.500000	 0.000000
1227.314453	 382.816803		 16.500000	 132.000000	 0.000000
1278.514404	 356.729797		 16.500000	 148.500000	 0.000000
1333.877441	 329.763489		 16.500000	 165.000000	 0.000000
1393.130371	 302.484558		 16.500000	 181.500000	 0.000000
1455.437500	 275.287994		 16.500000	 198.000000	 0.000000
1520.389038	 248.610260		 16.500000	 214.500000	 0.000000
1587.448975	 223.111908		 16.500000	 231.000000	 0.000000
